flow_id,created_at,finished_at,status,type,region,user_id,org_id,tokens_in,tokens_out,llm_calls
c846164d-db38-4de7-bb46-5715ff89bbd4,2024-10-09 14:36:59.193767 UTC,2024-10-09 14:38:10.425206 UTC,SUCCESS,lc_summarize,us,2c640dae2adf4b22a7dc90a2069c135aef16f3870b50f48742185d0bfb639d96,c04559df58605a81085cc2846ca593a1c194e70f7dd5ab6b2c1e14ac5ae58fbe,101216,828,1
c01c906a-d71e-4095-a57d-783e35e07731,2024-10-09 16:15:28.415121 UTC,2024-10-09 16:16:05.571287 UTC,SUCCESS,lc_summarize,us,2c640dae2adf4b22a7dc90a2069c135aef16f3870b50f48742185d0bfb639d96,c04559df58605a81085cc2846ca593a1c194e70f7dd5ab6b2c1e14ac5ae58fbe,31914,578,1
c22c5e44-17fd-4db8-89dc-20e7660dd224,2024-10-09 13:31:45.265949 UTC,2024-10-09 13:32:17.561154 UTC,SUCCESS,lc_summarize,us,2c640dae2adf4b22a7dc90a2069c135aef16f3870b50f48742185d0bfb639d96,c04559df58605a81085cc2846ca593a1c194e70f7dd5ab6b2c1e14ac5ae58fbe,12555,1035,1
58d49308-7609-4100-8abc-f5f83f306229,2024-10-09 16:46:59.323233 UTC,2024-10-09 16:48:17.518575 UTC,SUCCESS,lc_summarize,us,243eaed1d782ff848eb641015e2af53ced28cc215dd8ea92e18786042bea7d62,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,42215,2887,10
d66c4a81-bfd2-40fb-a488-d6390d1624a4,2024-10-09 14:11:41.474968 UTC,2024-10-09 14:22:03.943615 UTC,SUCCESS,lc_summarize,us,128638b8d6f8feeef5fe245fc627122356e6fa6c5dbd30f9fd6d755938e075f4,96354affd03a2bd45f0154b9375364ebe169264ae434b69aada9398cd43153f6,854562,16386,2
8995dd16-aed1-469a-afcf-b5a502f07986,2024-10-09 15:13:55.880362 UTC,2024-10-09 15:14:17.089906 UTC,SUCCESS,lc_summarize,us,f59482a05709c7992c966ba3d2c3c42b1d974ac4a6591da30932f9aa4c2cc1c6,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,4773,488,1
458f82b3-ea05-4368-88d1-ea959378072c,2024-10-09 15:17:12.279241 UTC,2024-10-09 15:17:42.724924 UTC,SUCCESS,lc_summarize,us,f59482a05709c7992c966ba3d2c3c42b1d974ac4a6591da30932f9aa4c2cc1c6,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,4777,964,1
5d602430-f52f-4838-891e-3526375a15d6,2024-10-09 16:15:56.059221 UTC,2024-10-09 16:16:22.242628 UTC,SUCCESS,lc_summarize,us,f59482a05709c7992c966ba3d2c3c42b1d974ac4a6591da30932f9aa4c2cc1c6,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,21251,723,1
905836a3-ae34-488c-9dde-fb791d9da288,2024-10-09 15:34:14.175144 UTC,2024-10-09 15:34:55.223564 UTC,SUCCESS,lc_summarize,us,f59482a05709c7992c966ba3d2c3c42b1d974ac4a6591da30932f9aa4c2cc1c6,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,27045,1390,2
582652e6-b3b6-47eb-ba5a-1236bd541552,2024-10-09 14:00:03.660198 UTC,2024-10-09 14:00:36.362701 UTC,SUCCESS,lc_summarize,us,f59482a05709c7992c966ba3d2c3c42b1d974ac4a6591da30932f9aa4c2cc1c6,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,7896,1089,1
e96b7036-8fcc-4ef0-949a-9a08d9755e22,2024-10-09 19:37:30.689175 UTC,2024-10-09 19:42:35.529475 UTC,SUCCESS,lc_summarize,us,842d9fe286cdee9b495b05db576a144766847bb8229f5618ff7e48879f8fdaeb,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,298219,7335,1
668aaef9-969c-4d3f-9553-812b925a95c4,2024-10-09 12:31:16.590005 UTC,2024-10-09 12:59:50.902340 UTC,SUCCESS,lc_summarize,us,8a09d44b66bb74ce3d687005ed8aa2a2644aacc0353a37022ecb7acc23a11827,231fcf9ce3402374cafc8b5fe06c49505db8f0a64ed54eb43b93d76081471bf2,2314391,46838,17
dd5487f5-3ab0-4d1a-b0e0-a08c37fbe9e1,2024-10-09 15:37:59.005607 UTC,2024-10-09 15:38:23.334396 UTC,SUCCESS,lc_summarize,us,57c6be88edeb5f52becb89ffb640288f3986540a0ffcb902f5022f5c450678f6,a8cd5f24b0da66d55a58a59bc32f0d2cb872d4be3925fbb6f5b41a907b851fb4,3291,618,1
5d650196-11e6-478f-82b7-a03cd96b12a2,2024-10-09 15:51:26.738075 UTC,2024-10-09 15:54:06.415692 UTC,SUCCESS,lc_summarize,us,b58b3b0377a53b10dfef80d2d1ae9bf4a46bcfffac72c488a238953dc3668c0c,19b8bae28022c7777eb56c7d4a5bf19efd84e185afd8c630929732d41b4f7a9e,138918,3852,1
19ee40fc-101e-4ab0-a0a9-b5ebca43e4ef,2024-10-09 19:10:53.889117 UTC,2024-10-09 19:12:21.805291 UTC,SUCCESS,lc_summarize,us,012b1c5056faaaae7f30b320966646bbf09734fd504edba86f097a939c37e90b,e989714ce9fcea67e8ea53ee789a52c59651cb90a6669794d54b9565f24e945d,67660,1925,2
a57c290c-4251-4900-acbb-8fc53dc48f96,2024-10-09 13:31:45.407176 UTC,2024-10-09 13:32:12.677091 UTC,SUCCESS,lc_summarize,us,30067d4c1ca1c6a54b0e79ddf850eb2613b064b9508b49e1a2a5160380b62710,059f8d1437abc5e60e78de1b9aba1e2982c769c83520422df8fb6ed214be9478,27730,744,1
35e60035-6573-438a-87d8-a6375cd5fed0,2024-10-09 16:17:24.065930 UTC,2024-10-09 16:18:13.992664 UTC,SUCCESS,lc_summarize,us,bad2bfc7ad4c11a13d7f9265f3acc431e124d7860596e8c0336ca1aedc9e05be,c3f7641bd7edb837c10a30afa9d4af30e16ed358d9dc6b7ad6aa240555488a77,42525,817,1
a3709499-d625-441c-8578-ce850e959448,2024-10-09 16:12:18.316188 UTC,2024-10-09 16:13:10.645388 UTC,SUCCESS,lc_summarize,us,bad2bfc7ad4c11a13d7f9265f3acc431e124d7860596e8c0336ca1aedc9e05be,c3f7641bd7edb837c10a30afa9d4af30e16ed358d9dc6b7ad6aa240555488a77,42516,662,1
68d7f559-0c03-4682-8020-4a097759b273,2024-10-09 17:12:07.377790 UTC,2024-10-09 17:12:51.403160 UTC,SUCCESS,lc_summarize,us,7dede18c45f42b7e1b35991396c1c3e4800a74234af3406b65127d1a6eec73c3,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,51548,1463,3
7e53ed3d-fa0a-4b79-96c6-9fe8f09b5c88,2024-10-09 13:46:55.038068 UTC,2024-10-09 13:48:11.335850 UTC,SUCCESS,lc_summarize,us,7dede18c45f42b7e1b35991396c1c3e4800a74234af3406b65127d1a6eec73c3,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,56358,3006,3
1d5d5d9a-818d-4522-b829-cee9bb4ccf09,2024-10-09 16:38:33.622507 UTC,2024-10-09 16:39:13.970787 UTC,SUCCESS,lc_summarize,us,7dede18c45f42b7e1b35991396c1c3e4800a74234af3406b65127d1a6eec73c3,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,36637,1252,4
b770f981-1a87-43f2-9646-2571b39a1035,2024-10-09 16:44:04.916472 UTC,2024-10-09 16:44:37.810804 UTC,SUCCESS,lc_summarize,us,7dede18c45f42b7e1b35991396c1c3e4800a74234af3406b65127d1a6eec73c3,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,27417,1025,1
1075bb46-bab2-480f-9d07-1c3c2adde9f0,2024-10-09 18:11:22.714478 UTC,2024-10-09 18:12:26.408749 UTC,SUCCESS,lc_summarize,us,7dede18c45f42b7e1b35991396c1c3e4800a74234af3406b65127d1a6eec73c3,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,23614,921,1
e598b298-1435-4045-8bc3-a8219668288f,2024-10-09 17:10:54.321130 UTC,2024-10-09 17:12:02.931226 UTC,SUCCESS,lc_summarize,us,6009caa78d99d671544c42f56a25fb4bfd3f4b3991b53139603c882dbd9f1f54,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,90122,1578,1
f57656cb-206d-4d88-a8fb-97b9d3b7e756,2024-10-09 16:30:07.008205 UTC,2024-10-09 16:31:53.680188 UTC,SUCCESS,lc_summarize,us,6009caa78d99d671544c42f56a25fb4bfd3f4b3991b53139603c882dbd9f1f54,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,90124,2643,1
d19e676d-d113-4a0c-adec-9411088dfd3c,2024-10-09 17:44:20.139384 UTC,2024-10-09 17:49:27.888251 UTC,SUCCESS,lc_summarize,us,6009caa78d99d671544c42f56a25fb4bfd3f4b3991b53139603c882dbd9f1f54,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,90123,8193,1
21714556-a4e4-4e62-9840-6d501c657edd,2024-10-09 15:53:03.049504 UTC,2024-10-09 15:54:22.430159 UTC,SUCCESS,lc_summarize,us,6009caa78d99d671544c42f56a25fb4bfd3f4b3991b53139603c882dbd9f1f54,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,90122,1442,1
ebbeefff-a0ae-40e6-8d6f-ba5994d772fb,2024-10-09 19:17:25.322062 UTC,2024-10-09 19:20:59.793927 UTC,SUCCESS,lc_summarize,us,37ed62178c86fc0f3f560b121b353295566f894e230ec759505d9e82028a177e,a0e3c927c6af3c97eea2d6a7243d640749a6f43faf77ce4471e342995320979e,85548,6441,3
0dafbd1e-98a2-4d22-beb7-ef75099eb31d,2024-10-09 19:36:23.409811 UTC,2024-10-09 19:36:36.303487 UTC,SUCCESS,lc_summarize,us,91afb1fec33658b3b07ff4b1caaa9143ac8825eef1730d426e840e65b223e7e2,a0e3c927c6af3c97eea2d6a7243d640749a6f43faf77ce4471e342995320979e,475,120,1
2ddec7f4-a4af-4966-bff9-27160154efb1,2024-10-09 13:24:29.336075 UTC,2024-10-09 13:25:13.271593 UTC,SUCCESS,lc_summarize,us,2eeaf63d9f6a06f6ac6a55d572ea0ce76a32077b6129342afd29461662c06158,a0e3c927c6af3c97eea2d6a7243d640749a6f43faf77ce4471e342995320979e,9726,1642,1
05596d99-8528-4e3e-9ff9-9307b56e6db3,2024-10-09 21:16:34.279323 UTC,2024-10-09 21:17:30.487602 UTC,SUCCESS,lc_summarize,us,510d5420dc168bf6c898ee2d5f287a7ffa3b34979060bdfd6915547d04707886,e7566d084d64a70486455aad92e3bafa909d13d0d128380c50018388ca7f405b,42316,994,1
e103e950-cfc9-4aba-93d2-5a567950073c,2024-10-09 16:25:55.086967 UTC,2024-10-09 16:27:15.178586 UTC,SUCCESS,lc_summarize,us,69000ca3a6a98dd4c6bdaf58eb5cabd4b1a247c880f0c24fe0bb3fabc4f35009,e7566d084d64a70486455aad92e3bafa909d13d0d128380c50018388ca7f405b,74329,1507,1
eb105f9a-7fe5-45c7-ac74-4709895d909b,2024-10-09 17:26:08.814050 UTC,2024-10-09 17:26:36.016693 UTC,SUCCESS,lc_summarize,us,8178ce52f353915457076d9e426963545567153e72dc4363c9024b2e86755a2e,e7566d084d64a70486455aad92e3bafa909d13d0d128380c50018388ca7f405b,5977,784,2
3ac73adc-609f-419e-b8fb-559acdd473f6,2024-10-09 14:48:49.447714 UTC,2024-10-09 14:51:55.618089 UTC,SUCCESS,lc_summarize,us,e9cd136cc16ff7d81f881c88065bbd5657ba38d24986c880cd2f6d9f6343027d,a8eb3dbbf53e108e9c22dd49b874797fb2392ee4a746b3577f2851b9cf7caadc,92692,6074,3
e4895797-f277-43ea-82a8-072d8350961f,2024-10-09 16:27:57.162067 UTC,2024-10-09 16:28:21.352686 UTC,SUCCESS,lc_summarize,us,a57ad70022523f7af3b3a60e45ded34fc005b9a9f49c74221b6b4580644d4c3e,a8eb3dbbf53e108e9c22dd49b874797fb2392ee4a746b3577f2851b9cf7caadc,4306,670,1
3c5ec5f2-71ab-4757-a11c-5860692af96d,2024-10-09 14:53:24.714840 UTC,2024-10-09 14:54:30.324902 UTC,SUCCESS,lc_summarize,us,a57ad70022523f7af3b3a60e45ded34fc005b9a9f49c74221b6b4580644d4c3e,a8eb3dbbf53e108e9c22dd49b874797fb2392ee4a746b3577f2851b9cf7caadc,66936,1430,1
bae3a167-ebb5-49d0-ae11-fb2a3fe596b5,2024-10-09 20:14:31.790066 UTC,2024-10-09 20:17:40.205190 UTC,SUCCESS,lc_summarize,us,a57ad70022523f7af3b3a60e45ded34fc005b9a9f49c74221b6b4580644d4c3e,a8eb3dbbf53e108e9c22dd49b874797fb2392ee4a746b3577f2851b9cf7caadc,132363,7104,7
e35c6694-6acb-4d46-95c1-b1f0592301c3,2024-10-09 14:40:56.561920 UTC,2024-10-09 14:41:30.944337 UTC,SUCCESS,lc_summarize,us,a57ad70022523f7af3b3a60e45ded34fc005b9a9f49c74221b6b4580644d4c3e,a8eb3dbbf53e108e9c22dd49b874797fb2392ee4a746b3577f2851b9cf7caadc,10357,1206,1
22a93236-3ab3-45ff-a68e-3f46fabdae2d,2024-10-09 14:49:03.480912 UTC,2024-10-09 14:49:41.005536 UTC,SUCCESS,lc_summarize,us,a57ad70022523f7af3b3a60e45ded34fc005b9a9f49c74221b6b4580644d4c3e,a8eb3dbbf53e108e9c22dd49b874797fb2392ee4a746b3577f2851b9cf7caadc,89600,1139,2
99bca970-4e29-42c0-b075-ad2f66f7baeb,2024-10-09 17:42:40.011935 UTC,2024-10-09 17:45:40.931301 UTC,SUCCESS,lc_summarize,us,a57ad70022523f7af3b3a60e45ded34fc005b9a9f49c74221b6b4580644d4c3e,a8eb3dbbf53e108e9c22dd49b874797fb2392ee4a746b3577f2851b9cf7caadc,100324,4897,3
1449c692-dd7f-425e-97bd-b73e53fe7806,2024-10-09 20:06:10.988214 UTC,2024-10-09 20:07:50.804119 UTC,SUCCESS,lc_summarize,us,a57ad70022523f7af3b3a60e45ded34fc005b9a9f49c74221b6b4580644d4c3e,a8eb3dbbf53e108e9c22dd49b874797fb2392ee4a746b3577f2851b9cf7caadc,66937,1987,1
be72c0be-3129-4e1c-a6cf-7f70622b6b2d,2024-10-09 20:10:45.298241 UTC,2024-10-09 20:12:32.651653 UTC,SUCCESS,lc_summarize,us,a57ad70022523f7af3b3a60e45ded34fc005b9a9f49c74221b6b4580644d4c3e,a8eb3dbbf53e108e9c22dd49b874797fb2392ee4a746b3577f2851b9cf7caadc,66932,2751,1
f73e656c-80a0-4145-836e-3a9dffe3acbf,2024-10-09 16:18:00.195975 UTC,2024-10-09 16:19:57.229889 UTC,SUCCESS,lc_summarize,us,67d08a40830dc174e83ec12a5d6128ff23fdd85e3fffe9cb86a8ae36e9c1a2a2,36c5ae5592d38368b94fa86c41c09b4e3500485ca5c027a024eb5de7511c38e3,39355,2852,1
f1b004ef-bae6-4b26-835b-b31e3e958c13,2024-10-09 18:42:51.037846 UTC,2024-10-09 18:43:32.572016 UTC,SUCCESS,lc_summarize,us,1133381728f22da94dfadb20cdc1027158501b1bf11496a632b8b80a976e145a,c67c2ef984693f2c6c33d2925584c8323da48130f6f409836a1674164637d929,5168,444,1
7fe1c550-368d-4ab9-80b0-edf97c55d7c1,2024-10-09 18:54:17.523751 UTC,2024-10-09 18:56:23.289954 UTC,SUCCESS,lc_summarize,us,0b141d6c9e7609294bcef78f3f6a6693279d20dc41109475d4e9bff942a0c162,6056e672874db257c6387c01e3a2d9597389fbe6e5500b6d0db7b635b40084a2,26031,4644,2
559d035e-bf9d-40d6-b625-78ee7f1884af,2024-10-09 18:45:20.932956 UTC,2024-10-09 18:47:48.904552 UTC,SUCCESS,lc_summarize,us,2759aefe148de5035e34a9da2436c212257ae23c3668ddc8ab38e98f2929a96c,21332a4ce1c81d8db0a09d17fcb9b895a6a3189f07a27445d7149f78e5d8a037,46603,4568,6
0f7ca6a3-bb4e-4255-b285-17d91923b82f,2024-10-09 19:56:46.102747 UTC,2024-10-09 19:57:15.039648 UTC,SUCCESS,lc_summarize,us,4234f0e4f7025bf236e51ba2413a4844cc97985a4061690e4197e455e883d1f4,f328e79674a5e7f336c0b7a119f241784936c38ef8fff85596681aa905a3a4b4,8333,947,1
c95b9e3b-c334-4f40-aabd-047f62a92e27,2024-10-09 19:13:06.641537 UTC,2024-10-09 19:13:29.191079 UTC,SUCCESS,lc_summarize,us,438f025b15983a533742fa92fcc69f224dad580dda538df77ec4cc48b8894469,9539edef08611219c07fb29fe051774731f72773573fa9dd07bd60527ca5f86e,2726,566,2
fd9a505e-e8cc-4863-94a2-aee26a19a6ed,2024-10-09 21:26:26.655825 UTC,2024-10-09 21:31:51.895547 UTC,SUCCESS,lc_summarize,us,90bcc46307f6f686700fd9dae619104c1b52a0f1c12b6db3a533ea11f3e85c01,82b0dd0aff8ade4c803d231922b53bb982191a3222233fbcff62dc9c333c8d62,112079,8193,1
b2eec7cb-0935-4e91-93c5-8732cdc0881b,2024-10-09 22:40:03.293824 UTC,2024-10-09 22:40:38.132019 UTC,SUCCESS,lc_summarize,us,c518377b44b19c6ce4bed469df984b964f509228ad2df5d914ec935cab67b3cf,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,10352,1187,1
d4138adc-719a-4f12-9887-db4680eb7944,2024-10-09 12:51:31.246401 UTC,2024-10-09 13:02:17.487375 UTC,SUCCESS,lc_summarize,us,be549084eca32b769c8a35063768eff9110857fac1efb9047013f3888dd901a9,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,203818,15831,6
242e4c1c-ffb8-42d6-ac43-3cd5c9f8370f,2024-10-09 19:52:56.694712 UTC,2024-10-09 19:53:09.725870 UTC,FAILED,lc_summarize,us,7a555fcab5d7aae786c019358dd1d54dd533b63d598171faefa146bfd6426b46,c55fbdbb0b8a127e283de5ab0dde105942c4a79a3330f5f8b333ec9d5a42ddd0,0,0,0
b01cc0a8-99a7-4965-927e-b5eee53b7d71,2024-10-09 15:16:08.983442 UTC,2024-10-09 15:16:34.214747 UTC,SUCCESS,lc_summarize,us,4e10ee524cb592fe9976e8ac001687312f5082781c9db929182a177f0158c628,dd27f65aa51a4fb7ae9094f3bf717eeea45d30142d5f97d7f864d7c494005b0e,6016,700,1
57d50709-f238-458f-8f43-45c8235c8979,2024-10-09 15:33:43.732349 UTC,2024-10-09 15:34:55.208112 UTC,SUCCESS,lc_summarize,us,4e10ee524cb592fe9976e8ac001687312f5082781c9db929182a177f0158c628,dd27f65aa51a4fb7ae9094f3bf717eeea45d30142d5f97d7f864d7c494005b0e,81785,1248,1
676ebc35-5aea-44df-a464-650d824130c4,2024-10-09 14:38:38.313131 UTC,2024-10-09 14:40:24.764514 UTC,SUCCESS,lc_summarize,us,5c49b6aba5dde8b8a4fb64bb8fbbe2ec5ecb5d8c5947e90d64a9cb87800f4e3c,11b4fd173390c95965d3fdc282964a1bbd7432262ba0e3b4ff3e1845415bc212,37111,3755,2
0c4a5a51-068f-4e19-8c0b-025d4fcbbb34,2024-10-09 14:58:17.631184 UTC,2024-10-09 14:59:35.252493 UTC,SUCCESS,lc_summarize,us,5c49b6aba5dde8b8a4fb64bb8fbbe2ec5ecb5d8c5947e90d64a9cb87800f4e3c,11b4fd173390c95965d3fdc282964a1bbd7432262ba0e3b4ff3e1845415bc212,64342,1176,1
e3e21fd6-1b0b-4f8d-b549-98adc8400012,2024-10-09 14:49:33.697299 UTC,2024-10-09 14:51:13.805181 UTC,SUCCESS,lc_summarize,us,5c49b6aba5dde8b8a4fb64bb8fbbe2ec5ecb5d8c5947e90d64a9cb87800f4e3c,11b4fd173390c95965d3fdc282964a1bbd7432262ba0e3b4ff3e1845415bc212,52354,1375,1
7ea74c97-4548-4244-9a29-fdcde2c697d7,2024-10-09 14:47:46.714148 UTC,2024-10-09 14:47:56.618915 UTC,FAILED,lc_summarize,us,5c49b6aba5dde8b8a4fb64bb8fbbe2ec5ecb5d8c5947e90d64a9cb87800f4e3c,11b4fd173390c95965d3fdc282964a1bbd7432262ba0e3b4ff3e1845415bc212,0,0,0
54f61af7-2fa2-4ebf-b86b-ed0f94efbd45,2024-10-09 20:51:40.555481 UTC,2024-10-09 20:52:30.420654 UTC,SUCCESS,lc_summarize,us,2cd6508cc6b26552ee4a71a6011917915a3059335a6b82275d4ffe4fec6e94e0,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,159289,1006,1
e4b1f96e-092a-417e-9ea5-4610a8dc404c,2024-10-09 21:23:12.050599 UTC,2024-10-09 21:24:04.559684 UTC,SUCCESS,lc_summarize,us,2cd6508cc6b26552ee4a71a6011917915a3059335a6b82275d4ffe4fec6e94e0,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,159283,760,1
c60f928c-2a07-4a50-b4e4-aed65671e158,2024-10-09 16:54:52.950208 UTC,2024-10-09 16:55:34.680270 UTC,SUCCESS,lc_summarize,us,ecbfc416ba2a385bb8aad95c3b049a482757d999c4364dead03958b7724f2740,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,39496,771,1
6a8df2af-b3cc-4640-a3ef-93ca09ffcac9,2024-10-09 16:53:23.027577 UTC,2024-10-09 16:53:59.645560 UTC,SUCCESS,lc_summarize,us,ecbfc416ba2a385bb8aad95c3b049a482757d999c4364dead03958b7724f2740,30459fee6fb41008bbef3842ff4591cddf237e6e22bbf8e8ba1514b653cbf8d9,39482,525,1
0729ed56-778b-4df6-8589-1abc5bfc9f25,2024-10-09 20:19:28.748109 UTC,2024-10-09 20:20:00.280384 UTC,SUCCESS,lc_summarize,us,da115967be0aa1f61314405e42a6a601e9d09c309ee5d668102c2aadc5e45a4a,f328e79674a5e7f336c0b7a119f241784936c38ef8fff85596681aa905a3a4b4,13303,982,1
811a44f9-ac26-41c2-ad81-6a7c1322a74e,2024-10-09 13:24:25.286540 UTC,2024-10-09 13:29:23.627621 UTC,SUCCESS,lc_summarize,us,4cc119e4eb324d40303e5db9e4deba17eff0b6cd812599b73d67a2c56297a513,dee9c4c2b19f05416df12f7cdb869f117a6a4f762c0b3ef386e28158d80c46a2,66526,8193,1
4d78493c-ec9a-4fe7-aeb0-65cd6b43c3ce,2024-10-09 18:41:14.657368 UTC,2024-10-09 18:42:34.878210 UTC,SUCCESS,lc_summarize,us,c300f7f0f7f38322dcacffb208aa61e45073671113380d80c1d10a324ff2674b,95e197593a3832c60400f0c0e3dd4bd71522506f31eda2545d417dc4af32576d,49468,767,1
8f3102d9-efa5-41e9-acdc-0ad94382815e,2024-10-09 22:21:58.785002 UTC,2024-10-09 22:26:54.260431 UTC,SUCCESS,lc_summarize,us,dba86e6cfc1985c11efe2473c5801c6af35e3d398efde65f09cb14b41f366e2b,a8eb3dbbf53e108e9c22dd49b874797fb2392ee4a746b3577f2851b9cf7caadc,48485,8193,1
3e2ffd20-46c0-4189-9423-77ff52fd627e,2024-10-09 20:53:30.311938 UTC,2024-10-09 20:53:57.824726 UTC,SUCCESS,lc_summarize,us,8effe42b1f3e7248bb526fd81e1604a2e4d2eaebe74f6f73a27025cca234e7d0,e2aabbbb5c6b6b1f5184f6f55cb9d71f9e2e26d782be4c8e55a9f0c7768b41c9,14154,818,1
75b09a2a-b03e-49e6-88c5-e6e9b1a1b3be,2024-10-09 20:56:30.477081 UTC,2024-10-09 20:57:00.825072 UTC,SUCCESS,lc_summarize,us,8effe42b1f3e7248bb526fd81e1604a2e4d2eaebe74f6f73a27025cca234e7d0,e2aabbbb5c6b6b1f5184f6f55cb9d71f9e2e26d782be4c8e55a9f0c7768b41c9,14161,874,1
786273e2-0c8c-47c0-8d72-6879c7b8642b,2024-10-09 18:25:13.864175 UTC,2024-10-09 18:27:25.388016 UTC,SUCCESS,lc_summarize,us,9d525d7ce6d320913f8069d4c2ec9a4c1a5c78c4ae31e3342a59d4965f35cc47,e989714ce9fcea67e8ea53ee789a52c59651cb90a6669794d54b9565f24e945d,82107,3785,7
bc8554c0-c308-4615-ac98-cfcb15e85172,2024-10-09 12:44:37.119173 UTC,2024-10-09 12:46:02.296144 UTC,SUCCESS,lc_summarize,us,460a1b182a8619079f8dee32abb41babc6b48082f8799686566af8a81c114395,c8bc8562a80547efe0edfb6bc179619645baa5f64dffd6e4d3c95839a9594bb3,102519,1823,1
4a6a735b-8401-4b65-bd1b-d8ae4085d336,2024-10-09 14:43:57.253594 UTC,2024-10-09 14:49:13.888621 UTC,SUCCESS,lc_summarize,us,460a1b182a8619079f8dee32abb41babc6b48082f8799686566af8a81c114395,c8bc8562a80547efe0edfb6bc179619645baa5f64dffd6e4d3c95839a9594bb3,169969,8193,1
06956ce1-48cc-401e-af1c-a207e184c181,2024-10-09 19:40:30.701082 UTC,2024-10-09 19:41:42.647072 UTC,SUCCESS,lc_summarize,us,8dbc886c470930d7fb1fce3be547e8a63fe89659151b029be191750f37a9e244,95e197593a3832c60400f0c0e3dd4bd71522506f31eda2545d417dc4af32576d,291990,1244,1
8b391884-e064-4181-915f-07c1b4782a7c,2024-10-09 20:42:47.678777 UTC,2024-10-09 20:44:52.476032 UTC,SUCCESS,lc_summarize,us,7c5a7883553fd663392c4da68c860eb515e7b78c8026b1de731ad9b852d96f41,07d80d4053b9d9cb96ecb1f66edb2bbd23356b204d29baa9f382e93a8a5850b0,60626,2727,1
948caae3-8c2e-43fd-885a-376af19beded,2024-10-09 20:29:25.760157 UTC,2024-10-09 20:32:59.800453 UTC,SUCCESS,lc_summarize,us,56f96948e3fb346932784ed3d665fcb01b99c823dcc1e1683f9711ec399c49db,f0e1fb2d9aba9f3a0e36186311297318db514a59b83c8dc02ccfbf4ab1781f38,516673,4524,1
7fa021c5-e0fe-4255-909b-4140ddf5a261,2024-10-09 20:44:56.889117 UTC,2024-10-09 20:45:35.995232 UTC,SUCCESS,lc_summarize,us,8c9bbd23220be1a7e9795203e00971742acb8f9e9f0b1b7f18909eb8fa7ba929,942a6f9317197616d71d0f15addaea79180e1d6beca8e303b866771c4437f153,8401,1395,1
2ad4d4e3-feab-4574-9005-9de811ae4647,2024-10-09 23:31:23.633610 UTC,2024-10-09 23:32:12.083080 UTC,SUCCESS,lc_summarize,us,1cbbef412460623ec44200dfb1b4336ec668e1420aa015a129b24845cb36622c,e5a6853a5084543eff4d408ad0a50229a1e025b4827e06a3e2ddbce97b493986,13853,1832,1
12826ba4-8571-42ca-b910-e677ac453a99,2024-10-09 23:59:00.041555 UTC,2024-10-09 23:59:52.441755 UTC,SUCCESS,lc_summarize,us,1cbbef412460623ec44200dfb1b4336ec668e1420aa015a129b24845cb36622c,e5a6853a5084543eff4d408ad0a50229a1e025b4827e06a3e2ddbce97b493986,33324,1307,1
b49f83e1-d0af-4ac1-aa64-53e2c945a94a,2024-10-09 00:16:19.769389 UTC,2024-10-09 00:16:39.890724 UTC,SUCCESS,lc_summarize,us,113866e9372ba669d2422daa4403a17704dacdd506aba80da62b342be9614d8f,19b8bae28022c7777eb56c7d4a5bf19efd84e185afd8c630929732d41b4f7a9e,6603,436,1
